"TOA5","Tower3","CR1000","67786","CR1000.Std.27.04","CPU:106330-3.CR1","38136","SixHr"
"TIMESTAMP","RECORD","MaxAT","MinAT","TotPrec"
"2015-07-03 12:00:00",535,27.5,20.6,0
"2015-07-03 18:00:00",536,34.4,27.5,0
"2015-07-03 24:00:00",537,33.2,21.6,0.05
"2015-07-04 06:00:00",538,23.2,18.3,0
"2015-07-04 12:00:00",539,30.7,18.3,0
"2015-07-04 18:00:00",540,35.9,29.6,0
"2015-07-04 24:00:00",541,33,24.7,0
"2015-07-05 06:00:00",542,24.9,19.9,0
"2015-07-05 12:00:00",543,30,19,0
"2015-07-05 18:00:00",544,34.5,30,0
"2015-07-05 24:00:00",545,31.4,23.4,0
"2015-07-06 06:00:00",546,25,21,0
"2015-07-06 12:00:00",547,30.4,20.6,0
