# STATION: KHMN,,,,,
# STATION NAME: Holloman Air Force Base,,,,,
# LATITUDE: 32.85,,,,,
# LONGITUDE: -106.1,,,,,
# ELEVATION [ft]: 4094,,,,,
# STATE: NM,,,,,
Station_ID,Date_Time,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1
,,Celsius,%,m/s,Degrees
KHMN,05/15/2015 02:28 MDT,16,59.05,5.66,220
KHMN,05/15/2015 02:29 MDT,16,59.05,5.66,320
KHMN,05/15/2015 02:58 MDT,16.1,59.47,4.12,340
KHMN,05/15/2015 03:58 MDT,16.2,59.9,5.66,340
KHMN,05/15/2015 04:58 MDT,16.6,59.6,5.14,340
KHMN,05/15/2015 05:58 MDT,14.5,70.99,0,0
KHMN,05/15/2015 06:58 MDT,14.7,71.03,3.09,180
KHMN,05/15/2015 07:58 MDT,16.9,62.97,5.66,160
KHMN,05/15/2015 08:58 MDT,18.7,55.48,7.2,180
KHMN,05/15/2015 09:58 MDT,20.4,49.26,6.17,160
KHMN,05/15/2015 10:58 MDT,22.3,40.99,7.72,190
KHMN,05/15/2015 11:58 MDT,22.6,35.11,10.29,190
KHMN,05/15/2015 12:19 MDT,22,43.48,9.77,220
KHMN,05/15/2015 12:31 MDT,22,43.48,7.72,200
KHMN,05/15/2015 12:58 MDT,23.3,32.52,10.29,210
KHMN,05/15/2015 13:01 MDT,23,35.72,8.75,200
KHMN,05/15/2015 13:10 MDT,23,31.11,8.75,200
KHMN,05/15/2015 13:25 MDT,24,31.39,6.69,220
KHMN,05/15/2015 13:43 MDT,24,29.29,7.72,250
KHMN,05/15/2015 13:58 MDT,23.1,32.68,8.23,240
KHMN,05/15/2015 14:51 MDT,26,27.87,10.8,190
KHMN,05/15/2015 14:58 MDT,25.8,29.4,11.83,180
KHMN,05/15/2015 15:58 MDT,25.3,30.91,10.8,180
KHMN,05/15/2015 16:58 MDT,25.1,33.26,9.77,150
KHMN,05/15/2015 17:18 MDT,26,24.25,11.83,190
KHMN,05/15/2015 17:33 MDT,25,27.59,9.26,160
KHMN,05/15/2015 17:56 MDT,24,27.31,8.23,200
KHMN,05/15/2015 17:58 MDT,24,29.7,7.2,210
KHMN,05/15/2015 18:58 MDT,23.8,28.63,14.92,190
KHMN,05/15/2015 20:58 MDT,18.7,44.94,2.57,300
KHMN,05/15/2015 21:58 MDT,18.3,41.82,3.09,300
KHMN,05/15/2015 21:59 MDT,18,42.32,3.09,310
KHMN,05/15/2015 22:09 MDT,18,45.36,0,0
KHMN,05/15/2015 22:58 MDT,18.2,41.21,0,0
KHMN,05/15/2015 23:58 MDT,17.1,48.01,0,0
KHMN,05/16/2015 00:58 MDT,15.3,59.68,2.06,330
KHMN,05/16/2015 01:58 MDT,15.3,59.68,0,0
KHMN,05/16/2015 02:58 MDT,14.5,58.27,3.09,190
KHMN,05/16/2015 03:58 MDT,14.7,50.41,2.57,190
KHMN,05/16/2015 04:58 MDT,14.1,55.8,0.51,190
KHMN,05/16/2015 05:58 MDT,14.6,49.68,3.09,260
KHMN,05/16/2015 06:58 MDT,15.1,40.3,5.66,260
KHMN,05/16/2015 07:58 MDT,16,35.66,7.2,250
KHMN,05/16/2015 08:58 MDT,17.6,32.69,8.23,250
KHMN,05/16/2015 09:58 MDT,18.6,26.94,11.83,250
KHMN,05/16/2015 10:58 MDT,18.7,27.97,11.83,240
KHMN,05/16/2015 11:33 MDT,20,26.18,9.77,270
KHMN,05/16/2015 11:58 MDT,19.6,27.03,8.75,240
KHMN,05/16/2015 12:44 MDT,20,26.18,7.2,240
KHMN,05/16/2015 12:58 MDT,20.4,25.54,10.29,240
KHMN,05/16/2015 13:11 MDT,21,24.61,7.2,280
KHMN,05/16/2015 13:58 MDT,21,25.52,8.23,270
KHMN,05/16/2015 14:58 MDT,22.2,22.38,9.77,260
KHMN,05/16/2015 15:58 MDT,22.5,20.13,13.38,260
KHMN,05/16/2015 16:58 MDT,22.5,18.15,12.86,250
KHMN,05/16/2015 17:58 MDT,22,16.34,10.8,270
KHMN,05/16/2015 18:58 MDT,21.4,16.32,6.17,270
KHMN,05/16/2015 19:58 MDT,19.3,20.96,3.6,240
KHMN,05/16/2015 20:58 MDT,18,20.46,4.63,250
KHMN,05/16/2015 21:58 MDT,16,24.67,5.14,270
KHMN,05/16/2015 22:58 MDT,15.9,25.77,0,0
KHMN,05/16/2015 23:58 MDT,13.6,34.43,2.57,240
KHMN,05/17/2015 00:58 MDT,12,35.76,2.57,20
KHMN,05/17/2015 01:58 MDT,9.7,45.2,3.09,30
KHMN,05/17/2015 03:58 MDT,10,48.02,0,0
KHMN,05/17/2015 04:58 MDT,9.7,54.23,3.09,30
KHMN,05/17/2015 05:58 MDT,9.8,54.65,2.57,50
KHMN,05/17/2015 06:58 MDT,11.3,49.45,2.57,30
KHMN,05/17/2015 07:58 MDT,13.4,42.47,0,0
KHMN,05/17/2015 08:58 MDT,17,31.81,0.51,20
KHMN,05/17/2015 09:58 MDT,18.9,25.87,2.06,
KHMN,05/17/2015 10:58 MDT,20.1,23.83,1.54,240
KHMN,05/17/2015 11:58 MDT,21.4,15.96,2.57,250
KHMN,05/17/2015 12:58 MDT,22.9,15.71,5.66,270
KHMN,05/17/2015 13:58 MDT,23.5,17.21,1.54,
KHMN,05/17/2015 14:58 MDT,23.9,15.36,2.06,210
KHMN,05/17/2015 15:58 MDT,24.7,13.37,4.12,310
KHMN,05/17/2015 16:58 MDT,25.6,11.05,2.57,
KHMN,05/17/2015 17:58 MDT,26,9.45,4.12,280
KHMN,05/17/2015 18:58 MDT,25.4,11.71,5.14,280
KHMN,05/17/2015 19:58 MDT,23.6,15.88,3.6,260
KHMN,05/17/2015 20:58 MDT,20.8,21.21,2.57,250
KHMN,05/17/2015 21:58 MDT,19.9,23.09,3.6,130
KHMN,05/17/2015 22:58 MDT,19.7,24.43,2.57,130
KHMN,05/17/2015 23:58 MDT,19,27.45,2.57,150
KHMN,05/18/2015 00:58 MDT,17.6,31.3,2.06,260
KHMN,05/18/2015 01:58 MDT,14.6,39.29,3.09,240
KHMN,05/18/2015 02:58 MDT,13.9,41.71,0,0
KHMN,05/18/2015 04:58 MDT,9.8,55.84,0,0
KHMN,05/18/2015 05:58 MDT,10.2,52.44,2.57,20
KHMN,05/18/2015 06:58 MDT,11.9,47.87,0,0
KHMN,05/18/2015 07:58 MDT,16.6,34.08,0,0
KHMN,05/18/2015 08:58 MDT,21.5,23.87,0.51,200
KHMN,05/18/2015 09:58 MDT,23.6,21.17,3.09,180
KHMN,05/18/2015 10:58 MDT,26.6,16.96,3.6,200
KHMN,05/18/2015 12:31 MDT,29,13.21,6.69,140
KHMN,05/18/2015 12:35 MDT,29,13.21,7.2,170
KHMN,05/18/2015 12:58 MDT,30.1,12.22,7.2,170
KHMN,05/18/2015 14:58 MDT,30.7,11.46,9.26,150
KHMN,05/18/2015 16:58 MDT,31.4,13.23,10.29,150
KHMN,05/18/2015 17:58 MDT,30.4,15.39,8.75,160
KHMN,05/18/2015 18:58 MDT,29,19.37,7.72,150
KHMN,05/18/2015 19:58 MDT,28,23.78,6.69,140
KHMN,05/18/2015 20:58 MDT,27.3,29.42,8.23,160
KHMN,05/18/2015 21:58 MDT,25.6,37.71,6.69,160
KHMN,05/18/2015 22:50 MDT,25,44.33,10.29,170
KHMN,05/18/2015 22:58 MDT,24.3,49.35,7.72,150
KHMN,05/18/2015 23:04 MDT,24,47.06,7.72,170
KHMN,05/18/2015 23:06 MDT,24,50.25,6.69,170
KHMN,05/18/2015 23:16 MDT,24,47.06,7.2,170
KHMN,05/18/2015 23:48 MDT,22,60.51,5.66,210
KHMN,05/18/2015 23:58 MDT,22,55.96,5.66,230
KHMN,05/19/2015 00:58 MDT,20.9,61.84,6.69,180
KHMN,05/19/2015 01:58 MDT,20.8,62.63,5.66,170
KHMN,05/19/2015 02:58 MDT,19.8,69.71,3.6,160
KHMN,05/19/2015 03:58 MDT,19.1,67.34,3.6,170
KHMN,05/19/2015 04:58 MDT,19.1,37.36,3.09,240
KHMN,05/19/2015 05:58 MDT,17,37.53,2.57,240
KHMN,05/19/2015 06:58 MDT,18.5,32.49,3.09,230
KHMN,05/19/2015 07:58 MDT,22.3,25.16,7.2,260
KHMN,05/19/2015 08:58 MDT,23.6,23.26,5.66,250
KHMN,05/19/2015 09:58 MDT,24.6,20.53,3.6,200
KHMN,05/19/2015 10:58 MDT,25.1,19.78,5.66,220
KHMN,05/19/2015 10:59 MDT,25,19.33,5.66,210
KHMN,05/19/2015 11:05 MDT,26,18.22,8.75,250
KHMN,05/19/2015 11:24 MDT,26,18.22,5.14,220
KHMN,05/19/2015 11:37 MDT,26,18.22,6.17,220
KHMN,05/19/2015 11:58 MDT,26.5,15.51,8.23,250
KHMN,05/19/2015 12:11 MDT,27,14.84,6.17,270
KHMN,05/19/2015 12:52 MDT,27,14.84,7.72,210
KHMN,05/19/2015 12:58 MDT,27.2,14.66,5.14,220
KHMN,05/19/2015 13:58 MDT,27.6,14.22,4.63,240
KHMN,05/19/2015 14:58 MDT,28.2,8.44,8.75,260
KHMN,05/19/2015 15:48 MDT,28,11.18,6.17,220
KHMN,05/19/2015 16:03 MDT,28,10.36,6.69,250
KHMN,05/19/2015 16:06 MDT,28,9.6,6.69,220
KHMN,05/19/2015 16:58 MDT,28.3,9.65,5.66,210
KHMN,05/19/2015 17:03 MDT,28,8.21,9.26,250
KHMN,05/19/2015 17:58 MDT,27.9,9.07,5.66,250
KHMN,05/19/2015 18:58 MDT,27.4,9.27,5.66,230
KHMN,05/19/2015 19:00 MDT,27,9.41,6.17,220
KHMN,05/19/2015 19:58 MDT,24.9,10.82,1.54,250
KHMN,05/19/2015 20:58 MDT,20.6,14.26,5.66,260
KHMN,05/19/2015 21:58 MDT,20.7,13.42,2.06,
KHMN,05/19/2015 22:58 MDT,18.5,14.79,2.06,200
KHMN,05/19/2015 23:58 MDT,16.2,19.08,3.6,40
KHMN,05/20/2015 00:58 MDT,14.3,23.27,3.09,30
KHMN,05/20/2015 01:58 MDT,11.7,28.44,2.57,60
KHMN,05/20/2015 02:58 MDT,11.1,29.37,3.6,70
KHMN,05/20/2015 03:58 MDT,11.5,27.31,2.06,
KHMN,05/20/2015 04:58 MDT,10.7,37.27,0,0
KHMN,05/20/2015 05:58 MDT,7.2,41.53,2.06,90
KHMN,05/20/2015 06:58 MDT,10.8,32.58,0.51,130
KHMN,05/20/2015 07:58 MDT,16.4,21.63,1.54,130
KHMN,05/20/2015 08:58 MDT,19.8,13.43,0,0
KHMN,05/20/2015 09:58 MDT,23.4,10.2,0,0
KHMN,05/20/2015 10:58 MDT,24.1,13.24,2.06,280
KHMN,05/20/2015 11:58 MDT,25.2,9.16,2.57,220
KHMN,05/20/2015 12:58 MDT,27.1,7.21,5.14,210
KHMN,05/20/2015 13:58 MDT,27.8,6.19,3.6,200
KHMN,05/20/2015 14:58 MDT,28.8,6.18,5.14,150
KHMN,05/20/2015 15:43 MDT,30,6.25,5.14,200
KHMN,05/20/2015 15:58 MDT,29.8,6.17,5.66,160
KHMN,05/20/2015 16:58 MDT,29.6,5.76,4.12,200
KHMN,05/20/2015 17:12 MDT,30,6.25,6.17,200
KHMN,05/20/2015 17:18 MDT,30,6.25,5.66,160
KHMN,05/20/2015 17:58 MDT,29.8,6.22,6.17,220
KHMN,05/20/2015 18:58 MDT,29,6.15,5.66,190
KHMN,05/20/2015 19:58 MDT,26.8,8.21,4.63,190
KHMN,05/20/2015 20:58 MDT,24.1,25.66,4.63,150
KHMN,05/20/2015 21:58 MDT,21.2,28.49,2.57,10
KHMN,05/20/2015 22:58 MDT,17.8,34.43,0,0
KHMN,05/20/2015 23:58 MDT,16.6,44.33,3.6,310
KHMN,05/21/2015 00:58 MDT,14.8,52.6,4.12,320
KHMN,05/21/2015 01:58 MDT,16,57.46,2.57,
KHMN,05/21/2015 02:58 MDT,16.2,64.09,3.6,340
KHMN,05/21/2015 03:58 MDT,14,73.32,3.09,330
KHMN,05/21/2015 04:58 MDT,13.5,75.23,1.54,320
KHMN,05/21/2015 05:58 MDT,13.2,74.67,3.09,280
KHMN,05/21/2015 06:58 MDT,14.3,72.4,2.06,30
KHMN,05/21/2015 07:58 MDT,16,68.48,0,0
KHMN,05/21/2015 08:58 MDT,17.2,64.74,1.03,20
KHMN,05/21/2015 09:58 MDT,18,63.22,1.03,340
KHMN,05/21/2015 10:58 MDT,19.6,58.37,2.57,290
KHMN,05/21/2015 11:58 MDT,21.9,49.02,2.57,
KHMN,05/21/2015 12:58 MDT,23.2,44.71,7.2,170
KHMN,05/21/2015 13:58 MDT,25,40.67,9.77,180
KHMN,05/21/2015 14:01 MDT,25,41.49,7.72,200
KHMN,05/21/2015 14:02 MDT,25,41.49,8.75,250
KHMN,05/21/2015 14:58 MDT,25.3,39.17,10.8,300
KHMN,05/21/2015 15:58 MDT,24.4,41.05,9.26,320
KHMN,05/21/2015 16:58 MDT,25.6,36.23,9.77,320
KHMN,05/21/2015 17:58 MDT,25.3,33.55,9.26,320
KHMN,05/21/2015 18:58 MDT,22.5,43.33,10.8,330
KHMN,05/21/2015 19:08 MDT,21,46.22,22.64,340
KHMN,05/21/2015 19:15 MDT,16,67.57,15.95,340
KHMN,05/21/2015 19:18 MDT,15,77.01,16.46,340
KHMN,05/21/2015 19:21 MDT,14,82.14,13.38,340
KHMN,05/21/2015 19:22 MDT,14,82.14,12.35,300
KHMN,05/21/2015 19:25 MDT,14,82.14,11.83,250
KHMN,05/21/2015 19:28 MDT,13,87.66,11.83,250
KHMN,05/21/2015 19:29 MDT,13,87.66,11.83,250
KHMN,05/21/2015 19:32 MDT,13,87.66,10.29,230
KHMN,05/21/2015 19:35 MDT,13,87.66,9.26,230
KHMN,05/21/2015 19:38 MDT,13,93.65,8.75,230
KHMN,05/21/2015 19:41 MDT,13,93.65,7.2,220
KHMN,05/21/2015 19:44 MDT,13,93.65,7.2,210
KHMN,05/21/2015 19:50 MDT,13,93.65,6.17,200
KHMN,05/21/2015 19:51 MDT,13,93.65,5.66,200
KHMN,05/21/2015 19:54 MDT,13,93.65,4.63,190
KHMN,05/21/2015 19:58 MDT,13.2,93.05,4.63,170
KHMN,05/21/2015 20:15 MDT,14,82.14,2.57,110
KHMN,05/21/2015 20:58 MDT,14.3,81.64,4.12,60
KHMN,05/21/2015 21:58 MDT,14.5,83.3,2.57,150
KHMN,05/21/2015 22:58 MDT,13,90.61,4.12,350
KHMN,05/21/2015 23:58 MDT,12.3,95.49,2.06,300
KHMN,05/22/2015 00:58 MDT,12.1,89.35,3.09,20
KHMN,05/22/2015 01:58 MDT,11.1,98.03,2.57,340
KHMN,05/22/2015 02:58 MDT,10.2,99.33,2.57,360
KHMN,05/22/2015 03:58 MDT,10,98.67,2.57,30
KHMN,05/22/2015 04:58 MDT,10.6,99.34,0,0
KHMN,05/22/2015 05:58 MDT,10.3,99.33,0,0
KHMN,05/22/2015 06:58 MDT,10.8,98.68,0,0
KHMN,05/22/2015 07:43 MDT,12,93.6,3.6,340
KHMN,05/22/2015 07:58 MDT,12.7,91.19,3.6,350
KHMN,05/22/2015 08:04 MDT,13,87.66,3.6,350
KHMN,05/22/2015 08:58 MDT,14.5,79,1.54,360
KHMN,05/22/2015 09:58 MDT,16.2,72.27,0.51,210
KHMN,05/22/2015 10:58 MDT,18.2,65.83,0,0
KHMN,05/22/2015 11:58 MDT,20.5,55.58,1.03,160
KHMN,05/22/2015 12:58 MDT,22,53.1,0,0
KHMN,05/22/2015 13:58 MDT,24,38.79,2.57,
KHMN,05/22/2015 14:58 MDT,26.2,21.86,4.12,190
KHMN,05/22/2015 15:33 MDT,27,21.3,7.2,170
KHMN,05/22/2015 15:55 MDT,28,20.1,6.17,210
KHMN,05/22/2015 15:56 MDT,28,20.1,6.17,320
KHMN,05/22/2015 15:58 MDT,27.7,19.88,6.17,300
KHMN,05/22/2015 15:59 MDT,28,20.1,7.2,200
KHMN,05/22/2015 16:04 MDT,28,18.72,8.75,150
KHMN,05/22/2015 16:16 MDT,28,16.2,7.72,200
KHMN,05/22/2015 16:58 MDT,28.1,18.61,7.2,180
KHMN,05/22/2015 17:58 MDT,28.7,13.44,8.23,160
KHMN,05/22/2015 18:58 MDT,28.7,8.27,6.69,200
KHMN,05/22/2015 19:58 MDT,25.8,16.04,3.09,210
KHMN,05/22/2015 20:58 MDT,22.4,22.6,4.63,240
KHMN,05/22/2015 21:58 MDT,21.2,21.79,3.6,200
KHMN,05/22/2015 22:58 MDT,22.3,16.92,4.63,160
KHMN,05/22/2015 23:58 MDT,21.4,45.1,6.69,170
KHMN,05/23/2015 00:58 MDT,20.7,47.39,3.6,210
KHMN,05/23/2015 01:58 MDT,18,49.6,2.06,150
KHMN,05/23/2015 02:58 MDT,17.2,35,5.14,240
KHMN,05/23/2015 03:58 MDT,17.4,28.21,6.69,240
KHMN,05/23/2015 04:58 MDT,15.2,36.73,3.09,220
KHMN,05/23/2015 05:58 MDT,13.8,46.4,2.06,210
KHMN,05/23/2015 06:58 MDT,16.1,40.31,3.09,160
KHMN,05/23/2015 07:58 MDT,19.4,26.39,6.69,210
KHMN,05/23/2015 08:58 MDT,21.3,21.82,6.17,260
KHMN,05/23/2015 09:58 MDT,20.9,20.46,5.66,270
KHMN,05/23/2015 10:58 MDT,21.2,20.69,3.09,330
KHMN,05/23/2015 11:58 MDT,23.9,14.57,6.69,340
KHMN,05/23/2015 12:58 MDT,24.7,12.68,9.26,340
KHMN,05/23/2015 13:39 MDT,25,12.36,6.69,300
KHMN,05/23/2015 13:40 MDT,25,12.36,5.66,230
KHMN,05/23/2015 13:58 MDT,25.7,9.85,9.77,220
KHMN,05/23/2015 14:15 MDT,25,11.45,8.75,260
KHMN,05/23/2015 14:58 MDT,25.7,11.24,7.2,240
KHMN,05/23/2015 15:16 MDT,26,10.79,8.23,200
KHMN,05/23/2015 15:24 MDT,26,9.98,6.69,210
KHMN,05/23/2015 15:35 MDT,26,9.98,5.66,190
KHMN,05/23/2015 15:58 MDT,26.2,9.05,7.2,220
KHMN,05/23/2015 16:58 MDT,25.9,9.22,5.66,240
KHMN,05/23/2015 17:58 MDT,25.6,9.23,4.63,250
KHMN,05/23/2015 18:58 MDT,25.1,9.59,4.12,260
KHMN,05/23/2015 19:58 MDT,22.8,13.89,3.6,230
KHMN,05/23/2015 20:58 MDT,19.4,19.77,3.09,230
KHMN,05/23/2015 21:58 MDT,18.8,19.31,6.17,250
KHMN,05/23/2015 22:58 MDT,17.7,21.82,3.6,210
KHMN,05/23/2015 23:58 MDT,16.3,28.3,2.57,110
KHMN,05/24/2015 00:58 MDT,13.1,39.12,1.54,100
KHMN,05/24/2015 01:58 MDT,13.8,35.52,0,0
KHMN,05/24/2015 02:58 MDT,11.7,39.86,2.57,110
KHMN,05/24/2015 03:58 MDT,11.4,40.36,1.54,90
KHMN,05/24/2015 04:58 MDT,10.9,38.74,2.57,110
KHMN,05/24/2015 05:58 MDT,11,36.81,2.57,70
KHMN,05/24/2015 06:58 MDT,12.5,31.64,3.6,160
KHMN,05/24/2015 07:58 MDT,15.9,27.36,3.6,150
KHMN,05/24/2015 08:58 MDT,18.9,21.65,3.09,180
KHMN,05/24/2015 09:58 MDT,20.8,20.43,1.54,240
KHMN,05/24/2015 10:58 MDT,22.4,16.94,5.14,230
KHMN,05/24/2015 11:58 MDT,22.5,18.01,2.06,270
KHMN,05/24/2015 12:38 MDT,23,16.22,5.66,240
KHMN,05/24/2015 12:55 MDT,24,15.27,5.14,210
KHMN,05/24/2015 12:58 MDT,23.9,14.91,4.63,230
KHMN,05/24/2015 13:58 MDT,24.8,13.91,3.6,240
KHMN,05/24/2015 14:58 MDT,25.6,14.52,2.57,200
KHMN,05/24/2015 15:58 MDT,25.8,13.31,6.69,230
KHMN,05/24/2015 16:58 MDT,26.3,10.85,9.26,220
KHMN,05/24/2015 17:04 MDT,26,10.79,5.66,260
KHMN,05/24/2015 17:51 MDT,26,10.79,7.2,200
KHMN,05/24/2015 17:58 MDT,26.2,10.42,5.14,230
KHMN,05/24/2015 18:58 MDT,24.7,11.47,6.17,250
KHMN,05/24/2015 19:58 MDT,23.8,13.28,5.66,220
KHMN,05/24/2015 20:58 MDT,20.3,19.41,2.06,240
KHMN,05/24/2015 21:58 MDT,19.7,22.03,1.54,210
KHMN,05/24/2015 22:58 MDT,19.1,24.44,0,0
KHMN,05/24/2015 23:58 MDT,18.6,26.55,3.6,360
KHMN,05/25/2015 00:58 MDT,16.9,34.91,1.54,310
KHMN,05/25/2015 01:58 MDT,14.5,44.35,3.09,10
KHMN,05/25/2015 02:58 MDT,12.8,51.31,3.6,50
KHMN,05/25/2015 03:58 MDT,11.8,55.19,3.09,30
KHMN,05/25/2015 04:58 MDT,11.3,55.84,1.54,30
KHMN,05/25/2015 05:58 MDT,9.6,60.79,0,0
KHMN,05/25/2015 06:58 MDT,9.7,61.25,1.54,20
KHMN,05/25/2015 07:58 MDT,14.6,48.65,0,0
KHMN,05/25/2015 08:58 MDT,18.8,34.73,2.57,30
KHMN,05/25/2015 09:58 MDT,20.8,29.82,2.57,290
KHMN,05/25/2015 10:58 MDT,22,26.36,3.6,280
KHMN,05/25/2015 11:58 MDT,23.2,23.15,3.09,
KHMN,05/25/2015 12:58 MDT,24.5,21.56,3.09,210
KHMN,05/25/2015 13:58 MDT,25.8,18.57,3.6,280
KHMN,05/25/2015 14:58 MDT,26.7,16.49,4.12,270
KHMN,05/25/2015 15:58 MDT,26.5,15.39,4.12,170
KHMN,05/25/2015 16:58 MDT,27,14.84,1.03,
KHMN,05/25/2015 17:58 MDT,26.9,13.35,6.17,220
KHMN,05/25/2015 18:58 MDT,26.7,13.41,5.66,230
KHMN,05/25/2015 19:18 MDT,27,12.78,6.17,270
KHMN,05/25/2015 19:22 MDT,26,14.61,7.72,320
KHMN,05/25/2015 19:58 MDT,23.5,24.6,5.66,360
KHMN,05/25/2015 20:58 MDT,21.2,28.28,3.6,10
KHMN,05/25/2015 21:58 MDT,19.2,32.69,3.09,20
KHMN,05/25/2015 22:58 MDT,19.9,34.56,5.14,10
KHMN,05/25/2015 23:58 MDT,17.8,41.68,3.09,30
KHMN,05/26/2015 00:58 MDT,16,45.42,3.09,40
KHMN,05/26/2015 01:58 MDT,15.2,46.81,2.06,30
KHMN,05/26/2015 02:58 MDT,13.8,51.59,2.57,30
KHMN,05/26/2015 03:58 MDT,12.8,55.45,2.57,50
KHMN,05/26/2015 04:58 MDT,12.7,56.21,2.57,50
KHMN,05/26/2015 05:58 MDT,12.3,57.3,3.6,60
KHMN,05/26/2015 06:58 MDT,13.7,55.69,2.57,40
KHMN,05/26/2015 07:58 MDT,20,35.58,3.09,40
KHMN,05/26/2015 08:58 MDT,21.3,32.16,3.09,320
KHMN,05/26/2015 09:58 MDT,22.4,29.04,1.03,
KHMN,05/26/2015 10:58 MDT,23.6,27.39,2.57,
KHMN,05/26/2015 11:58 MDT,24.4,25.2,3.6,240
KHMN,05/26/2015 12:58 MDT,26.4,19.69,2.57,260
KHMN,05/26/2015 13:58 MDT,26.7,19.07,3.09,300
KHMN,05/26/2015 14:58 MDT,26.8,17.89,2.06,
KHMN,05/26/2015 15:58 MDT,27,17.56,2.06,140
KHMN,05/26/2015 16:58 MDT,27.4,17.53,3.6,80
KHMN,05/26/2015 17:58 MDT,27.8,17.5,0,0
KHMN,05/26/2015 18:58 MDT,27.9,16.42,3.09,110
KHMN,05/26/2015 19:58 MDT,26.5,19.15,1.54,120
KHMN,05/26/2015 20:58 MDT,24.1,23.22,2.57,130
KHMN,05/26/2015 21:58 MDT,20.8,27.97,3.09,110
KHMN,05/26/2015 22:58 MDT,19.9,28.93,2.57,110
KHMN,05/27/2015 00:58 MDT,18.3,30.83,0,0
KHMN,05/27/2015 01:58 MDT,14.8,40.79,3.6,330
KHMN,05/27/2015 02:58 MDT,15.2,37.53,3.09,20
KHMN,05/27/2015 03:58 MDT,14.3,40.35,0,0
KHMN,05/27/2015 04:58 MDT,13.3,43.05,0,0
KHMN,05/27/2015 05:58 MDT,12.6,45.72,2.57,330
KHMN,05/27/2015 06:58 MDT,12.7,41.95,2.57,350
KHMN,05/27/2015 07:58 MDT,19.2,27.31,2.57,300
KHMN,05/27/2015 08:58 MDT,22.8,20.36,1.03,250
KHMN,05/27/2015 09:58 MDT,25.6,16.47,3.09,190
KHMN,05/27/2015 10:58 MDT,26.7,16.61,2.06,230
KHMN,05/27/2015 11:58 MDT,29.7,10.37,2.06,220
KHMN,05/27/2015 12:23 MDT,30,9.96,6.17,210
KHMN,05/27/2015 12:58 MDT,30.3,9.94,2.57,260
KHMN,05/27/2015 13:58 MDT,31.3,8.51,4.12,200
KHMN,05/27/2015 14:27 MDT,32,8.24,5.14,300
KHMN,05/27/2015 14:58 MDT,31.5,8.28,3.6,320
KHMN,05/27/2015 15:58 MDT,31.7,7.47,5.14,310
KHMN,05/27/2015 16:02 MDT,32,7.06,6.69,260
KHMN,05/27/2015 16:03 MDT,32,7.06,6.69,210
KHMN,05/27/2015 16:58 MDT,32.1,7.24,3.6,240
KHMN,05/27/2015 17:58 MDT,31.3,7.23,7.72,200
KHMN,05/27/2015 18:58 MDT,31.2,6.22,3.6,210
KHMN,05/27/2015 19:58 MDT,27.4,10.09,2.06,220
KHMN,05/27/2015 20:58 MDT,24.4,13.31,0,0
KHMN,05/27/2015 21:58 MDT,21.4,18.98,1.54,80
KHMN,05/27/2015 22:58 MDT,20.8,19.39,4.12,70
KHMN,05/27/2015 23:58 MDT,20.3,20.92,2.57,90
KHMN,05/28/2015 00:58 MDT,24,39.05,7.72,160
KHMN,05/28/2015 01:46 MDT,23,49.97,6.17,210
KHMN,05/28/2015 01:54 MDT,23,49.97,8.75,180
KHMN,05/28/2015 01:58 MDT,22.7,50.89,7.72,180
KHMN,05/28/2015 02:58 MDT,21.2,55.39,5.14,190
KHMN,05/28/2015 03:58 MDT,20.7,55.63,5.14,170
KHMN,05/28/2015 04:58 MDT,19.7,58.01,1.03,170
KHMN,05/28/2015 05:58 MDT,16.6,62.9,0,0
KHMN,05/28/2015 06:58 MDT,15.4,54.61,2.06,
KHMN,05/28/2015 07:58 MDT,21.5,42.75,0,0
KHMN,05/28/2015 08:58 MDT,24.7,37.71,0,0
KHMN,05/28/2015 09:58 MDT,25.8,35.08,0.51,310
KHMN,05/28/2015 10:58 MDT,27.2,29.19,0,0
KHMN,05/28/2015 11:58 MDT,29.2,21.28,2.57,300
KHMN,05/28/2015 12:58 MDT,30.7,9.87,2.06,320
KHMN,05/28/2015 13:58 MDT,31.3,7.29,6.17,330
KHMN,05/28/2015 14:42 MDT,32,6.53,6.17,270
KHMN,05/28/2015 14:58 MDT,32.4,6.24,4.63,240
KHMN,05/28/2015 15:58 MDT,32.4,6.24,4.12,260
KHMN,05/28/2015 16:58 MDT,32.9,5.17,6.69,270
KHMN,05/28/2015 17:58 MDT,32.8,5.2,3.6,230
KHMN,05/28/2015 18:58 MDT,32.2,6.26,4.12,270
KHMN,05/28/2015 19:58 MDT,29.5,8.46,3.6,230
KHMN,05/28/2015 20:58 MDT,25.6,11.3,4.63,220
KHMN,05/28/2015 21:58 MDT,24.6,12.28,4.12,190
KHMN,05/28/2015 22:58 MDT,23,12.71,3.6,200
KHMN,05/28/2015 23:58 MDT,21.2,14.85,3.6,130
KHMN,05/29/2015 00:58 MDT,20.5,15.26,5.14,310
KHMN,05/29/2015 01:58 MDT,16,22.87,3.09,340
KHMN,05/29/2015 02:58 MDT,15.1,23.14,3.09,10
KHMN,05/29/2015 03:58 MDT,14.5,26.35,3.6,20
KHMN,05/29/2015 04:58 MDT,12.1,30.35,2.06,360
KHMN,05/29/2015 05:58 MDT,14.5,27.16,3.09,40
